String ID,en-us,ko-kr,vi-vn,zh-cn,es-us,de-de,es-es,fi-fi,fr-fr,he-il,it-it,ja-jp,pt-pt,sv-se,th-th
c19.link/scheduling.phone.in,"211",,,,"211",,,,,,,,,,
c19.link/scheduling.phone.description.in,"211 within the state",,,,"211 dentro del estado",,,,,,,,,,
c19.eligibility.moreinfo/healthcare_worker.in.1b,"This includes those who work or volunteer in healthcare and have (physical or close) contact or face to face interactions with patients. Examples include: Inpatient, outpatient, provider office setting, nursing homes, residential care facilities, assisted living facilities, in-home services.
This includes all clinical and non-clinical positions: clinicians, dietary, environmental services, administrators who have direct contact with patients, clergy who see patients in the healthcare setting, non-clinicians who assist in procedures, transportation staff, etc.
This also includes local health department staff who interact with patients at test sites, health clinics or provide direct patient care",,,,"Esto incluye aquellos que trabajan o se ofrecen como voluntarios en atención médica y tienen contacto (físico o cercano) o interacciones cara a cara con los pacientes. Algunos ejemplos son: hospitalización, ambulatorio, establecimiento de oficinas de proveedores, residencias de ancianos, centros de atención residencial, centros de vida asistida, servicios en el hogar.
Esto incluye todos los puestos clínicos y no clínicos: médicos, dietéticos, servicios ambientales, administradores que tienen contacto directo con pacientes, clérigos que ven pacientes en el entorno sanitario, no médicos que ayudan en procedimientos, personal de transporte, etc.
Esto también incluye personal del departamento de salud local que interactúa con pacientes en sitios de pruebas, clínicas de salud o proporcionan atención directa al paciente",,,,,,,,,,
c19.eligibility.moreinfo/essential_worker.are.in.1b,"This includes those who are who are regularly called to the scene of an emergency to give medical aid, including firefighters, police officers and sheriff's deputies, emergency medical services, reservists and correctional officers",,,,"Esto incluye a aquellos que son llamados regularmente al lugar de una emergencia para dar ayuda médica, incluyendo bomberos, oficiales de policía y ayudantes del sheriff, servicios médicos de emergencia, reservistas y oficiales correccionales",,,,,,,,,,
c19.eligibility.moreinfo/exposure_to_infectious_material.do.in.1b,"Examples include cleaning of rooms or material from COVID-19 patients, performing COVID-19 testing, other exposure to infected tissue, performing autopsies or other post-mortem examinations of COVID-19 patients)",,,,"Algunos ejemplos son la limpieza de habitaciones o material de pacientes con COVID-19, la realización de pruebas covid-19, otra exposición al tejido infectado, la realización de autopsias u otros exámenes post mortem de pacientes con COVID-19)",,,,,,,,,,
c19.eligibility.moreinfo/health.in.1b,"Specific groups of patients at highest risk of severe illness from COVID-19 who are identified by their healthcare provider are also eligible. These individuals will receive a unique registration link by text or email, or may call 211 after receiving the notification:

Active dialysis patients
Sickle cell disease patients
Down syndrome
Post-solid organ transplant
People who are actively in treatment (chemotherapy, radiation, surgery) for cancer now or in the last three months, or with active primary lung cancer or active hematologic cancers (lymphoma, leukemia and multiple myeloma)
Early childhood conditions that are carried into adulthood:
Cystic fibrosis
Muscular dystrophy
People born with severe heart defects, requiring specialized medical care.
People with severe type 1 diabetes, who have been hospitalized in the past year.
Phenylketonuria (PKU), Tay-Sachs, and other rare, inherited metabolic disorders.
Epilepsy with continuing seizures, hydrocephaly, microcephaly and other severe neurologic disorders
People with severe asthma who have been hospitalized for this in the past year
Alpha and beta thalassemia
Spina bifida
Cerebral palsy
People who require supplemental oxygen and/or tracheostomy
Pulmonary fibrosis, Alpha-1 Antitrypsin
Immunocompromised state (weakened immune system) from blood or bone marrow transplant, immune deficiencies, combined primary immunodeficiency disorder, HIV, daily use of corticosteroids, use of other immune weakening medicines, receiving tumor necrosis factor-alpha blocker or rituximab.
Intellectual and Developmentally Disabled individuals receiving home/community-based services. (Family and Social Services Administration will provide patient information for this community.)
Pregnancy",,,,"También son elegibles grupos específicos de pacientes con mayor riesgo de enfermedad grave de COVID-19 que son identificados por su proveedor de atención médica. Estas personas recibirán un enlace de registro único por mensaje de texto o correo electrónico, o pueden llamar al 211 después de recibir la notificación:

Pacientes activos de diálisis
Pacientes con enfermedad de células falciformes
Síndrome de Down
Trasplante de órganos post-sólidos
Personas que están activamente en tratamiento (quimioterapia, radiación, cirugía) para el cáncer ahora o en los últimos tres meses, o con cáncer de pulmón primario activo o cáncer hematológico activo (linfoma, leucemia y mieloma múltiple)
Condiciones de la primera infancia que se llevan a la edad adulta:
Fibrosis quística
Distrofia muscular
Personas nacidas con defectos cardíacos graves, que requieren atención médica especializada.
Personas con diabetes tipo 1 grave, que han sido hospitalizadas en el último año.
Fenilcetonuria (PKU), Tay-Sachs, y otros trastornos metabólicos raros y heredados.
Epilepsia con convulsiones continuas, hidrocefalia, microcefalia y otros trastornos neurológicos graves
Personas con asma grave que han sido hospitalizadas por esto en el último año
Talasemia alfa y beta
Espina bífida
Parálisis cerebral
Personas que requieren oxígeno suplementario y/o traqueotomía
Fibrosis pulmonar, Alfa-1 Antitripsina
Estado inmunodeprimido (sistema inmunitario debilitado) del trasplante de sangre o médula ósea, deficiencias inmunes, trastorno de inmunodeficiencia primaria combinado, VIH, uso diario de corticosteroides, uso de otros medicamentos de debilitamiento inmune, recepción de necrosis tumoral factor-alfabloqueante o rituximab.
Personas con discapacidad intelectual y del desarrollo que reciben servicios basados en el hogar y la comunidad. (La Administración de Familia y Servicios Sociales proporcionará información al paciente para esta comunidad.)
Embarazo",,,,,,,,,,
c19.eligibility.moreinfo/essential_worker.are.in.1c,"This includes those who are who are regularly called to the scene of an emergency to give medical aid, including firefighters, police officers and sheriff's deputies, emergency medical services, reservists and correctional officers",,,,"Esto incluye a aquellos que son llamados regularmente al lugar de una emergencia para dar ayuda médica, incluyendo bomberos, oficiales de policía y ayudantes del sheriff, servicios médicos de emergencia, reservistas y oficiales correccionales",,,,,,,,,,
c19.eligibility.moreinfo/essential_worker.are_you.in.1b,"Examples include:
Teacher or staff in pre-K through high school, childcare center or Head Start and Early Start programs
Licensed childcare providers, including center-based and family care providers
Classroom aides, bus drivers, janitors, counselors, administration staff, cafeteria workers and substitute teachers
",,,,"Algunos ejemplos son:
Profesor o personal en pre-K a través de la escuela secundaria, centro de cuidado infantil o programas de Head Start y Early Start
Proveedores de cuidado infantil con licencia, incluidos los proveedores de atención familiar y basados en centros
Auxiliares de aula, conductores de autobuses, conserjes, consejeros, personal administrativo, trabajadores de cafeterías y maestros sustitutos
",,,,,,,,,,
c19.eligibility.moreinfo/age.are_you_at.in.12_and_older,"The Pfizer vaccine is authorized for those ages 12 and older. The Moderna and Johnson and Johnson/Janssen vaccines are authorized for those ages 18 and older.",,,,,,,,,,,,,,
c19.eligibility.moreinfo.sms/age.are_you_at.in.12_and_older,"The Pfizer vaccine is authorized for those ages 12 and older. The Moderna and Johnson and Johnson/Janssen vaccines are authorized for those ages 18 and older.",,,,,,,,,,,,,,
