String ID,en-us,ko-kr,vi-vn,zh-cn,es-us,de-de,es-es,fi-fi,fr-fr,he-il,it-it,ja-jp,pt-pt,sv-se,th-th
c19.eligibility.question/essential_worker.1b.nd,"Are you a K-12 personnel, a preschool worker, or a child-care worker?",,,,"¿Es usted un personal de K-12, un trabajador preescolar o un trabajador de cuidado infantil?",,,,,,,,,,
c19.eligibility.question/health.1b.nd,"Are you age 16+ with 2 or more high-risk conditions?",,,,"¿Tiene más de 16 años con 2 o más condiciones de alto riesgo?",,,,,,,,,,
c19.link/scheduling.phone.nd,"701-328-2372",,,,"701-328-2372",,,,,,,,,,
c19.link/scheduling.phone.description.nd,"North Dakota Department of Health",,,,"Departamento de Salud de Dakota del Norte",,,,,,,,,,
c19.eligibility.moreinfo/health.1b.nd.nd.1b,"Adults of any age with the following conditions are at increased risk of severe illness from the virus that causes COVID-19:

 * Cancer
 * Chronic kidney disease
 * COPD (chronic obstructive pulmonary disease)
 * Down Syndrome
 * Heart conditions, such as heart failure, coronary artery disease, or cardiomyopathies
 * Immunocompromised state (weakened immune system) from solid organ transplant
 * Obesity (body mass index [BMI] of 30 kg/m2 or higher but < 40 kg/m2)
 * Severe Obesity (BMI ≥ 40 kg/m2)
 * Pregnancy
 * Sickle cell disease
 * Smoking
 * Type 2 diabetes mellitus",,,,"Los adultos de cualquier edad con las siguientes afecciones tienen un mayor riesgo de enfermedad grave por el virus que causa COVID-19:

* Cáncer
 * Enfermedad renal crónica
 * EPOC (enfermedad pulmonar obstructiva crónica)
 * Síndrome de Down
 * Afecciones cardíacas, como insuficiencia cardíaca, enfermedad de las arterias coronarias o cardiomiopatías
 * Estado inmunodeprimido (sistema inmunitario debilitado) del trasplante de órganos sólidos
 * Obesidad (índice de masa corporal [IMC] de 30 kg/m2 o superior pero < 40 kg/m2) * Obesidad grave (IMC ≥ 40 kg/m2)
 * Embarazo
 * Enfermedad de células falciformes
 * Fumar
 * Diabetes mellitus tipo 2",,,,,,,,,,
c19.eligibility.moreinfo/health.nd.1c,"Adults of any age with the following conditions are at increased risk of severe illness from the virus that causes COVID-19:

 * Cancer
 * Chronic kidney disease
 * COPD (chronic obstructive pulmonary disease)
 * Down Syndrome
 * Heart conditions, such as heart failure, coronary artery disease, or cardiomyopathies
 * Immunocompromised state (weakened immune system) from solid organ transplant
 * Obesity (body mass index [BMI] of 30 kg/m2 or higher but < 40 kg/m2)
 * Severe Obesity (BMI ≥ 40 kg/m2)
 * Pregnancy
 * Sickle cell disease
 * Smoking
 * Type 2 diabetes mellitus",,,,"Los adultos de cualquier edad con las siguientes afecciones tienen un mayor riesgo de enfermedad grave por el virus que causa COVID-19:

* Cáncer
 * Enfermedad renal crónica
 * EPOC (enfermedad pulmonar obstructiva crónica)
 * Síndrome de Down
 * Afecciones cardíacas, como insuficiencia cardíaca, enfermedad de las arterias coronarias o cardiomiopatías
 * Estado inmunodeprimido (sistema inmunitario debilitado) del trasplante de órganos sólidos
 * Obesidad (índice de masa corporal [IMC] de 30 kg/m2 o superior pero < 40 kg/m2) * Obesidad grave (IMC ≥ 40 kg/m2)
 * Embarazo
 * Enfermedad de células falciformes
 * Fumar
 * Diabetes mellitus tipo 2",,,,,,,,,,
c19.eligibility.moreinfo/essential_worker.are_you_a_transportation.nd.1c,"Public transit, including bus, taxi, ride-share",,,,"Transporte público, incluyendo autobús, taxi, ride-share",,,,,,,,,,
c19.eligibility.moreinfo/essential_worker.nd.1c,"This list includes:
First responders
Child care workers
Workers employed by preschools or Kindergarten through 12th grade:
Teachers, nutritional services, aides, bus drivers, principals, administrative staff, custodians, etc.
National Guard, not previously covered
Workers enabling access to human food (i.e., grocery workers)
Public safety answering points (911)
Manufacturing related to the development or supply of COVID-19 vaccine
Other healthcare/public health workers not included in phase 1A
Free standing clinical laundries
Public transit, including bus, taxi, ride-share
Blood bank workers not previously vaccinated
Information Technology
All other essential workers per Cybersecurity and Infrastructure Security Agency (CISA)",,,,,,,,,,,,,,
c19.eligibility.moreinfo/congregate.do.nd.1c,"i.e., corrections, group homes, treatment centers, homeless shelters, etc.",,,,,,,,,,,,,,
c19.eligibility.moreinfo/age.are_you_at.nd.2,"The Pfizer vaccine is authorized for those ages 12 and older. The Moderna and Johnson and Johnson/Janssen vaccines are authorized for those ages 18 and older.",,,,,,,,,,,,,,
c19.eligibility.moreinfo.sms/age.are_you_at.nd.2,"The Pfizer vaccine is authorized for those ages 12 and older. The Moderna and Johnson and Johnson/Janssen vaccines are authorized for those ages 18 and older.",,,,,,,,,,,,,,
c19.eligibility.moreinfo.voice/age.are_you_at.nd.2,"The Pfizer vaccine is authorized for those ages 12 and older. The Moderna and Johnson and Johnson/Janssen vaccines are authorized for those ages 18 and older.",,,,,,,,,,,,,,
