String ID,en-us,ko-kr,vi-vn,zh-cn,es-us,de-de,es-es,fi-fi,fr-fr,he-il,it-it,ja-jp,pt-pt,sv-se,th-th
c19.link/scheduling.phone.ct,"877-918-2224",,,,"877-918-2224",,,,,,,,,,
c19.link/scheduling.phone.description.ct,"Available 8:00am to 8:00pm EST, 7 days a week",,,,"Disponible de 8:00am a 8:00pm EST, 7 días a la semana",,,,,,,,,,
c19.eligibility.moreinfo/essential_worker.are.ct.1b," Individuals who respond to medical 911 calls and face risk of exposure to COVID-19.",,,," Las personas que responden a llamadas médicas al 911 y enfrentan riesgo de exposición al COVID-19.",,,,,,,,,,
c19.eligibility.moreinfo/healthcare_worker.ct.1b,"Paid and unpaid people serving in healthcare settings with potential for direct or indirect exposure to patients of infectious materials.",,,,"Personas pagadas y no remuneradas que prestan servicio en entornos sanitarios con potencial de exposición directa o indirecta a pacientes con materiales infecciosos.",,,,,,,,,,
c19.eligibility.moreinfo/long_term_care_resident.are.ct.1b,"Adults who reside in facilities that provide a range of services, including medical and personal care, to persons who are unable to live independently.",,,,"Adultos que residen en instalaciones que proporcionan una gama de servicios, incluyendo atención médica y personal, a personas que no pueden vivir de forma independiente.",,,,,,,,,,
c19.eligibility.moreinfo/age.55_up.ct.1b,"Residents and workers within the State of CT who are 55+.",,,,"Residentes y trabajadores dentro del Estado de CT que tienen más de 55 años.",,,,,,,,,,
c19.eligibility.moreinfo/congregate.do.ct.1b," Staff and residents of halfway homes, inpatient mental health facilities, correction facilities, homeless shelters, domestic violence shelters, substance use and residential treatment facilities along with others.",,,," Personal y residentes de hogares a medio camino, centros de salud mental para pacientes hospitalizados, centros correccionales, refugios para personas sin hogar, refugios de violencia doméstica, consumo de sustancias e instalaciones de tratamiento residencial junto con otros.",,,,,,,,,,
c19.eligibility.moreinfo/essential_worker.are_you_an.ct.1b,"Pre-K-12 Teachers, paraprofessionals, custodial staff, food service providers, school bus drivers and childcare providers as well as in-school administrative staff. Does not include individuals who are not required to work on-site in a school.",,,,"Maestros pre-K-12, paraprofesionales, personal de custodia, proveedores de servicios de alimentos, conductores de autobuses escolares y proveedores de cuidado infantil, así como personal administrativo en la escuela. No incluye a las personas que no están obligadas a trabajar in situ en una escuela.",,,,,,,,,,
c19.eligibility.moreinfo/essential_worker.ct.1c,"This includes: 

Medical First Responders:
- Individuals who respond to medical 911 calls and face risk of exposure to COVID-19.

Educators and Child Care Providers:
- Pre-K-12 Teachers, paraprofessionals, custodial staff, food service providers, school bus drivers and childcare providers as well as in-school administrative staff. Does not include individuals who are not required to work on-site in a school.",,,,"Esto incluye: 

Socorristas médicos:
- Las personas que responden a llamadas médicas al 911 y enfrentan riesgo de exposición al COVID-19.

Educadores y proveedores de cuidado infantil:
- Maestros pre-K-12, paraprofesionales, personal de custodia, proveedores de servicios de alimentos, conductores de autobuses escolares y proveedores de cuidado infantil, así como personal administrativo en la escuela. No incluye a las personas que no están obligadas a trabajar in situ en una escuela.",,,,,,,,,,
c19.eligibility.moreinfo/age.are_you_age_45.ct.1c,"This includes those who are residents or workers within the state of Connecticut",,,,"Esto incluye a aquellos que son residentes o trabajadores dentro del estado de Connecticut",,,,,,,,,,
c19.eligibility.moreinfo/healthcare_worker.ct.1c,"Healthcare Personnel:
- Paid and unpaid people serving in healthcare settings with potential for direct or indirect exposure to patients of infectious materials.",,,,"Personal sanitario:
- Personas pagadas y no remuneradas que prestan servicio en entornos sanitarios con potencial de exposición directa o indirecta a pacientes con materiales infecciosos.",,,,,,,,,,
c19.eligibility.moreinfo/long_term_care_resident.are.ct.1c,"Long-Term Care Facility Residents and staff:
- Adults who reside in facilities that provide a range of services, including medical and personal care, to persons who are unable to live independently.",,,,"Residentes y personal de centros de atención a largo plazo:
- Adultos que residen en instalaciones que proporcionan una gama de servicios, incluyendo atención médica y personal, a personas que no pueden vivir de forma independiente.",,,,,,,,,,
c19.eligibility.moreinfo/congregate.do.ct.1c,"Residents and Staff of select congregate settings:
- Staff and residents of halfway homes, inpatient mental health facilities, correction facilities, homeless shelters, domestic violence shelters, substance use and residential treatment facilities along with others.",,,,"Residentes y personal de configuración congregada selecta:
- Personal y residentes de hogares a medio camino, centros de salud mental para pacientes hospitalizados, centros correccionales, refugios para personas sin hogar, refugios de violencia doméstica, consumo de sustancias e instalaciones de tratamiento residencial junto con otros.",,,,,,,,,,
c19.eligibility.moreinfo/age.16_up.ct.16_and_older,"Beginning April 1st , all individuals 16 years of age and older who live, work, or attend school in Connecticut are eligible to receive vaccine.",,,,,,,,,,,,,,
