String ID,en-us,ko-kr,vi-vn,zh-cn,es-us,de-de,es-es,fi-fi,fr-fr,he-il,it-it,ja-jp,pt-pt,sv-se,th-th
c19.link/scheduling.phone.id,"Scheduling Hotline",,,,"Programación de la línea directa",,,,,,,,,,
c19.eligibility.moreinfo/essential_worker.id.1b,"This includes: Healthcare workers, First responders, K-12 teachers and school staff, and more",,,,"Esto incluye: trabajadores de la salud, socorristas, maestros K-12 y personal escolar, y más",,,,,,,,,,
c19.eligibility.moreinfo/health.are_you_age.id.1c,"Adults of any age with the following conditions are at increased risk of severe illness from the virus that causes COVID-19:

Cancer
Chronic kidney disease
COPD (chronic obstructive pulmonary disease)
Down Syndrome
Heart conditions, such as heart failure, coronary artery disease, or cardiomyopathies
Immunocompromised state (weakened immune system) from solid organ transplant
Obesity (body mass index [BMI] of 30 kg/m2 or higher but < 40 kg/m2)
Severe Obesity (BMI ≥ 40 kg/m2)
Pregnancy
Sickle cell disease
Smoking
Type 2 diabetes mellitus",,,,"Los adultos de cualquier edad con las siguientes afecciones tienen un mayor riesgo de enfermedad grave por el virus que causa COVID-19:

Cáncer
Enfermedad renal crónica
EPOC (enfermedad pulmonar obstructiva crónica)
Síndrome de Down
Afecciones cardíacas, como insuficiencia cardíaca, enfermedad de las arterias coronarias o cardiomiopatías
Estado inmunodeprimido (sistema inmunitario debilitado) del trasplante de órganos sólidos
Obesidad (índice de masa corporal [IMC] de 30 kg/m2 o superior pero < 40 kg/m2) Obesidad grave (IMC ≥ 40 kg/m2)
Embarazo
Enfermedad de células falciformes
Fumar
Diabetes mellitus tipo 2",,,,,,,,,,
c19.eligibility.moreinfo/essential_worker.id.1c,"This includes 
- Adult and child protective services
- Blood center workers
- Child welfare workers
- Clergy
- Community food, housing, and relief services (includes Social Security Administration staff who are unable to telework and are serving vulnerable populations)
- Coroners, medical examiners, mortuary and funeral services personnel
- Correctional and detention facility staff (other than medical)
- Dentists, dental hygienists and dental assistants
- Emergency medical services
- First responders (firefighters/police) and safety (protective services/community support)
- Home care providers for adults ≥ 65  years of age, or for other adults/children with high-risk medical conditions (includes staff of certified family homes but does not include adult family members who provide in-home personal care for adults 65 years of age and older or for other adults or children with high-risk medical conditions)
- Hospital staff essential for care of COVID-19 patients and maintaining hospital capacity (includes support staff, clinical staff, and medical imaging professionals)
- Idaho Fish and Game and USDA law enforcement officers
- Idaho National Guard medical staff
- Interpreters (ASL or other language) and janitorial and cleaning staff should be vaccinated with the sector and setting in which they work
- Long-term care facility residents and staff (includes staff of adult day care facilities and intermediate care facilities for individuals with intellectual disabilities)
- Optometrists
- Outpatient clinic staff essential for care of COVID-19 patients and maintaining hospital capacity (includes vaccine administrators and behavioral health workers, including counselors for substance abuse treatment centers and suicide prevention hotline workers)
- Outpatient and inpatient medical staff (not included above) who are unable to telework
- Pharmacists, pharmacy technicians, and pharmacy aids
- Pre-K-12 school staff and teachers and daycare (childcare) workers
- Psychiatric residential treatment facility staff
- Public health and emergency management response workers who are unable to telework (includes Idaho National - Guard deployed to support public health response, state and local public health COVID-19 responders who are unable to telework)
- Radiation therapists
- Residential schools/facilities providing behavioral health treatment
- School nurses
- Food and agriculture workers (including food processing workers)
- USDA processing plant inspectors
- Grocery, convenience store, and food pantry workers
- Idaho National Guard if not included earlier
- Manufacturing, public transit, and U.S. Postal Service workers
- Flight crews
- Subset of essential gas, electric, water, and telecommunications utility workers, who work indoors",,,,"Esto incluye 
- Servicios de protección para adultos e hijos
- Trabajadores del centro de sangre
- Trabajadores de bienestar infantil
- Clero
- Servicios comunitarios de alimentación, vivienda y socorro (incluye personal de la Administración del Seguro Social que no puede teletrabajo y está atendiendo a poblaciones vulnerables)
- Forenses, médicos forenses, personal de la funeraria y de los servicios funerarios
- Personal correccional y de los centros de detención (distintos de los médicos)
- Dentistas, higienistas dentales y asistentes dentales
- Servicios médicos de emergencia
- Socorristas (bomberos/policías) y seguridad (servicios de protección/apoyo comunitario)
- Proveedores de atención domiciliaria para adultos ≥ 65 años de edad, o para otros adultos/niños con condiciones médicas de alto riesgo (incluye personal de hogares familiares certificados pero no incluye a miembros adultos de la familia que proporcionan atención personal en el hogar para adultos de 65 años de edad o mayores o para otros adultos o niños con condiciones médicas de alto riesgo)
- Personal del hospital esencial para la atención de pacientes con COVID-19 y el mantenimiento de la capacidad hospitalaria (incluye personal de apoyo, personal clínico y profesionales de imágenes médicas)
- Idaho Fish and Game y agentes de la ley del USDA
- Personal médico de la Guardia Nacional de Idaho
- Los intérpretes (ASL u otro idioma) y el personal de limpieza y limpieza deben vacunarse con el sector y el entorno en el que trabajan
- Residentes y personal de centros de atención a largo plazo (incluye personal de guarderías para adultos y centros de atención intermedia para personas con discapacidad intelectual)
- Optometristas
- Personal de clínica ambulatoria esencial para la atención de pacientes con COVID-19 y el mantenimiento de la capacidad hospitalaria (incluye administradores de vacunas y trabajadores de salud conductual, incluidos consejeros para centros de tratamiento de abuso de sustancias y trabajadores de la línea directa de prevención del suicidio)
- Personal médico ambulatorio e hospitalario (no incluido anteriormente) que no pueden teletrabajo
- Farmacéuticos, técnicos de farmacia y ayudas a farmacias
- Personal escolar pre-K-12 y maestros y trabajadores de guardería (cuidado de niños)
- Personal de centros de tratamiento residencial psiquiátrico
- Trabajadores de salud pública y respuesta a la gestión de emergencias que no pueden teletrabajo (incluye Idaho National - Guard desplegado para apoyar la respuesta de salud pública, respondedores covid-19 de salud pública estatales y locales que no pueden teletrabajo)
- Radioterapeutas
- Escuelas/instalaciones residenciales que proporcionan tratamiento de salud conductual
- Enfermeras escolares
- Trabajadores de la alimentación y la agricultura (incluidos los trabajadores de transformación de alimentos)
- Inspectores de plantas de procesamiento del USDA
- Trabajadores de comestibles, tiendas de conveniencia y despensas de alimentos
- Guardia Nacional de Idaho si no se incluye antes
- Trabajadores de manufactura, transporte público y servicios postales de ee. UU.
- Tripulaciones de vuelo
- Subconjunto de trabajadores de servicios públicos esenciales de gas, electricidad, agua y telecomunicaciones, que trabajan en interiores",,,,,,,,,,
c19.link/scheduling.phone.ada,"208-321-2222",,,,"208-321-2222",,,,,,,,,,
c19.link/scheduling.phone.description.ada,"(M-F 8:30 am to 4:30 pm)",,,,"(M-F 8:30 am a 4:30 pm)",,,,,,,,,,
c19.link/scheduling.phone.adams,"208-455-5411",,,,"208-455-5411",,,,,,,,,,
c19.link/scheduling.phone.description.adams,"(M-F 8:30 am to 4:30 pm)",,,,"(M-F 8:30 am a 4:30 pm)",,,,,,,,,,
c19.link/scheduling.phone.bannock,"208-234-5875",,,,"208-234-5875",,,,,,,,,,
c19.link/scheduling.phone.description.bannock,"(M-F 9:00 am to 4:00 pm)",,,,"(M-F 9:00 am a 4:00 pm)",,,,,,,,,,
